SKU_ID,电商商品,电商类目,品牌,规格名称,单位,成本价,销售价,净重kg_待填,毛重kg_待填,包装长cm_待填,包装宽cm_待填,包装高cm_待填,价格缺口
1946032091821084677,SC气缸,气动元件 > 气缸,东特,SC160*300,个,360.00,750.00,,,,,,
1946107206084694021,SC气缸,气动元件 > 气缸,东特,SC160*350,个,384.00,800.00,,,,,,
1946847337032749057,SC气缸,气动元件 > 气缸,东特,SC160*400,个,403.20,840.00,,,,,,
1946853420237361158,SC气缸,气动元件 > 气缸,东特,SC160*450,个,422.40,880.00,,,,,,
1945764357799448579,SC气缸,气动元件 > 气缸,东特,SC160*50,个,267.36,557.00,,,,,,
1947109776857010183,SC气缸,气动元件 > 气缸,东特,SC160*500,个,439.20,915.00,,,,,,
1947110742146715651,SC气缸,气动元件 > 气缸,东特,SC160*550,个,456.00,950.00,,,,,,
1947111901645279239,SC气缸,气动元件 > 气缸,东特,SC160*600,个,470.40,980.00,,,,,,
1947113172783632400,SC气缸,气动元件 > 气缸,东特,SC160*650,个,494.40,1030.00,,,,,,
1947114482362781700,SC气缸,气动元件 > 气缸,东特,SC160*700,个,513.60,1070.00,,,,,,
1946032091753975811,SC气缸,气动元件 > 气缸,东特,SC160*75,个,275.52,574.00,,,,,,
1947125828689104904,SC气缸,气动元件 > 气缸,东特,SC160*750,个,537.60,1120.00,,,,,,
1946032091766558724,SC气缸,气动元件 > 气缸,东特,SC200*100,个,470.40,980.00,,,,,,
1946032091779141636,SC气缸,气动元件 > 气缸,东特,SC200*125,个,480.00,1000.00,,,,,,
1946032091787530243,SC气缸,气动元件 > 气缸,东特,SC200*150,个,494.40,1030.00,,,,,,
1946032091795918854,SC气缸,气动元件 > 气缸,东特,SC200*175,个,508.80,1060.00,,,,,,
1946032091804307463,SC气缸,气动元件 > 气缸,东特,SC200*200,个,523.20,1090.00,,,,,,
1945743292167655425,SC气缸,气动元件 > 气缸,东特,SC200*25,个,432.00,900.00,,,,,,
1946032091812696070,SC气缸,气动元件 > 气缸,东特,SC200*250,个,547.20,1140.00,,,,,,
1946032091821084678,SC气缸,气动元件 > 气缸,东特,SC200*300,个,576.00,1200.00,,,,,,
1946839564513480706,SC气缸,气动元件 > 气缸,东特,SC200*350,个,604.80,1260.00,,,,,,
1946847337036943362,SC气缸,气动元件 > 气缸,东特,SC200*400,个,638.40,1330.00,,,,,,
1946853748479397894,SC气缸,气动元件 > 气缸,东特,SC200*450,个,672.00,1400.00,,,,,,
1945764357799448580,SC气缸,气动元件 > 气缸,东特,SC200*50,个,441.60,920.00,,,,,,
1947109776865398786,SC气缸,气动元件 > 气缸,东特,SC200*500,个,705.60,1470.00,,,,,,
1947111084104126482,SC气缸,气动元件 > 气缸,东特,SC200*550,个,739.20,1540.00,,,,,,
1947111901645279240,SC气缸,气动元件 > 气缸,东特,SC200*600,个,768.00,1600.00,,,,,,
1947113172783632401,SC气缸,气动元件 > 气缸,东特,SC200*650,个,801.60,1670.00,,,,,,
1947114798181290010,SC气缸,气动元件 > 气缸,东特,SC200*700,个,830.40,1730.00,,,,,,
1946032091753975812,SC气缸,气动元件 > 气缸,东特,SC200*75,个,456.00,950.00,,,,,,
1947125828689104905,SC气缸,气动元件 > 气缸,东特,SC200*750,个,864.00,1800.00,,,,,,
1946032091766558725,SC气缸,气动元件 > 气缸,东特,SC250*100,个,816.00,1700.00,,,,,,
1946032091779141637,SC气缸,气动元件 > 气缸,东特,SC250*125,个,840.00,1750.00,,,,,,
1946032091787530244,SC气缸,气动元件 > 气缸,东特,SC250*150,个,864.00,1800.00,,,,,,
1946032091800113154,SC气缸,气动元件 > 气缸,东特,SC250*175,个,888.00,1850.00,,,,,,
1946032091808501762,SC气缸,气动元件 > 气缸,东特,SC250*200,个,912.00,1900.00,,,,,,
1945743292167655426,SC气缸,气动元件 > 气缸,东特,SC250*25,个,744.00,1550.00,,,,,,
1946032091816890369,SC气缸,气动元件 > 气缸,东特,SC250*250,个,960.00,2000.00,,,,,,
1946032091821084679,SC气缸,气动元件 > 气缸,东特,SC250*300,个,1008.00,2100.00,,,,,,
1946839564513480707,SC气缸,气动元件 > 气缸,东特,SC250*350,个,1056.00,2200.00,,,,,,
1946847337036943363,SC气缸,气动元件 > 气缸,东特,SC250*400,个,1104.00,2300.00,,,,,,
1946853748479397895,SC气缸,气动元件 > 气缸,东特,SC250*450,个,1152.00,2400.00,,,,,,
1945764357799448581,SC气缸,气动元件 > 气缸,东特,SC250*50,个,768.00,1600.00,,,,,,
1947109776865398787,SC气缸,气动元件 > 气缸,东特,SC250*500,个,1200.00,2500.00,,,,,,
1947111084104126483,SC气缸,气动元件 > 气缸,东特,SC250*550,个,1248.00,2600.00,,,,,,
1947112134030692385,SC气缸,气动元件 > 气缸,东特,SC250*600,个,1296.00,2700.00,,,,,,
1947113560668672025,SC气缸,气动元件 > 气缸,东特,SC250*650,个,1344.00,2800.00,,,,,,
1947114798181290011,SC气缸,气动元件 > 气缸,东特,SC250*700,个,1392.00,2900.00,,,,,,
1946032091758170114,SC气缸,气动元件 > 气缸,东特,SC250*75,个,792.00,1650.00,,,,,,
1947125828689104906,SC气缸,气动元件 > 气缸,东特,SC250*750,个,1440.00,3000.00,,,,,,
1946032091758170117,SC气缸,气动元件 > 气缸,东特,SC32*100,个,24.00,50.00,,,,,,
1946032091770753027,SC气缸,气动元件 > 气缸,东特,SC32*125,个,24.96,52.00,,,,,,
1946032091783335938,SC气缸,气动元件 > 气缸,东特,SC32*150,个,25.92,54.00,,,,,,
1946032091791724548,SC气缸,气动元件 > 气缸,东特,SC32*175,个,26.88,56.00,,,,,,
1946032091800113157,SC气缸,气动元件 > 气缸,东特,SC32*200,个,27.84,58.00,,,,,,
1945743292159266818,SC气缸,气动元件 > 气缸,东特,SC32*25,个,20.16,42.00,,,,,,
1946032091808501765,SC气缸,气动元件 > 气缸,东特,SC32*250,个,30.24,63.00,,,,,,
1946032091816890372,SC气缸,气动元件 > 气缸,东特,SC32*300,个,32.64,68.00,,,,,,
1946032091825278979,SC气缸,气动元件 > 气缸,东特,SC32*350,个,35.04,73.00,,,,,,
1946839564513480710,SC气缸,气动元件 > 气缸,东特,SC32*400,个,37.44,78.00,,,,,,
1946849002511175681,SC气缸,气动元件 > 气缸,东特,SC32*450,个,40.80,85.00,,,,,,
1945743292167655427,SC气缸,气动元件 > 气缸,东特,SC32*50,个,21.12,44.00,,,,,,
1946854356737363979,SC气缸,气动元件 > 气缸,东特,SC32*500,个,44.16,92.00,,,,,,
1947110742142521357,SC气缸,气动元件 > 气缸,东特,SC32*550,个,46.08,96.00,,,,,,
1947111607574237199,SC气缸,气动元件 > 气缸,东特,SC32*600,个,48.00,100.00,,,,,,
1947112475073744925,SC气缸,气动元件 > 气缸,东特,SC32*650,个,50.88,106.00,,,,,,
1947113972922617860,SC气缸,气动元件 > 气缸,东特,SC32*700,个,53.76,112.00,,,,,,
1945764357799448584,SC气缸,气动元件 > 气缸,东特,SC32*75,个,22.56,47.00,,,,,,
1947125828684910594,SC气缸,气动元件 > 气缸,东特,SC32*750,个,56.64,118.00,,,,,,
1946032091770753025,SC气缸,气动元件 > 气缸,东特,SC320*100,个,1968.00,4100.00,,,,,,
1946032091779141638,SC气缸,气动元件 > 气缸,东特,SC320*125,个,2016.00,4200.00,,,,,,
1946032091791724546,SC气缸,气动元件 > 气缸,东特,SC320*150,个,2064.00,4300.00,,,,,,
1946032091800113155,SC气缸,气动元件 > 气缸,东特,SC320*175,个,2112.00,4400.00,,,,,,
1946032091808501763,SC气缸,气动元件 > 气缸,东特,SC320*200,个,2160.00,4500.00,,,,,,
1946032091816890370,SC气缸,气动元件 > 气缸,东特,SC320*250,个,2256.00,4700.00,,,,,,
1946032091825278977,SC气缸,气动元件 > 气缸,东特,SC320*300,个,2352.00,4900.00,,,,,,
1946839564513480708,SC气缸,气动元件 > 气缸,东特,SC320*350,个,2448.00,5100.00,,,,,,
1946847337036943364,SC气缸,气动元件 > 气缸,东特,SC320*400,个,2544.00,5300.00,,,,,,
1946853748479397896,SC气缸,气动元件 > 气缸,东特,SC320*450,个,2640.00,5500.00,,,,,,
1945764357799448582,SC气缸,气动元件 > 气缸,东特,SC320*50,个,1872.00,3900.00,,,,,,
1947110086295982091,SC气缸,气动元件 > 气缸,东特,SC320*500,个,2736.00,5700.00,,,,,,
1947111084104126484,SC气缸,气动元件 > 气缸,东特,SC320*550,个,2832.00,5900.00,,,,,,
1947112134030692386,SC气缸,气动元件 > 气缸,东特,SC320*600,个,2928.00,6100.00,,,,,,
1947113560668672026,SC气缸,气动元件 > 气缸,东特,SC320*650,个,3024.00,6300.00,,,,,,
1947114798181290012,SC气缸,气动元件 > 气缸,东特,SC320*700,个,3120.00,6500.00,,,,,,
1946032091758170115,SC气缸,气动元件 > 气缸,东特,SC320*75,个,1920.00,4000.00,,,,,,
1947125828689104907,SC气缸,气动元件 > 气缸,东特,SC320*750,个,3216.00,6700.00,,,,,,
1946032091762364418,SC气缸,气动元件 > 气缸,东特,SC40*100,个,27.84,58.00,,,,,,
1946032091770753028,SC气缸,气动元件 > 气缸,东特,SC40*125,个,29.28,61.00,,,,,,
1946032091783335939,SC气缸,气动元件 > 气缸,东特,SC40*150,个,30.72,64.00,,,,,,
1946032091791724549,SC气缸,气动元件 > 气缸,东特,SC40*175,个,32.16,67.00,,,,,,
1946032091800113158,SC气缸,气动元件 > 气缸,东特,SC40*200,个,33.60,70.00,,,,,,
1945743292159266819,SC气缸,气动元件 > 气缸,东特,SC40*25,个,23.52,49.00,,,,,,
1946032091808501766,SC气缸,气动元件 > 气缸,东特,SC40*250,个,36.48,76.00,,,,,,
1946032091816890373,SC气缸,气动元件 > 气缸,东特,SC40*300,个,39.36,82.00,,,,,,
1946032091825278980,SC气缸,气动元件 > 气缸,东特,SC40*350,个,42.72,89.00,,,,,,
1946839564513480711,SC气缸,气动元件 > 气缸,东特,SC40*400,个,45.60,95.00,,,,,,
1946851489314017281,SC气缸,气动元件 > 气缸,东特,SC40*450,个,48.00,100.00,,,,,,
1945743292167655428,SC气缸,气动元件 > 气缸,东特,SC40*50,个,25.44,53.00,,,,,,
1947109776857010177,SC气缸,气动元件 > 气缸,东特,SC40*500,个,50.88,106.00,,,,,,
1947110742142521358,SC气缸,气动元件 > 气缸,东特,SC40*550,个,53.76,112.00,,,,,,
1947111607574237200,SC气缸,气动元件 > 气缸,东特,SC40*600,个,57.60,120.00,,,,,,
1947113172783632394,SC气缸,气动元件 > 气缸,东特,SC40*650,个,60.00,125.00,,,,,,
1947114482358587410,SC气缸,气动元件 > 气缸,东特,SC40*700,个,63.36,132.00,,,,,,
1945764357799448585,SC气缸,气动元件 > 气缸,东特,SC40*75,个,26.40,55.00,,,,,,
1947125828689104898,SC气缸,气动元件 > 气缸,东特,SC40*750,个,67.20,140.00,,,,,,
1946032091770753026,SC气缸,气动元件 > 气缸,东特,SC400*100,个,3096.00,6450.00,,,,,,
1946032091779141639,SC气缸,气动元件 > 气缸,东特,SC400*125,个,3153.60,6570.00,,,,,,
1946032091791724547,SC气缸,气动元件 > 气缸,东特,SC400*150,个,3211.20,6690.00,,,,,,
1946032091800113156,SC气缸,气动元件 > 气缸,东特,SC400*175,个,3268.80,6810.00,,,,,,
1946032091808501764,SC气缸,气动元件 > 气缸,东特,SC400*200,个,3326.40,6930.00,,,,,,
1946032091816890371,SC气缸,气动元件 > 气缸,东特,SC400*250,个,3441.60,7170.00,,,,,,
1946032091825278978,SC气缸,气动元件 > 气缸,东特,SC400*300,个,3556.80,7410.00,,,,,,
1946839564513480709,SC气缸,气动元件 > 气缸,东特,SC400*350,个,3672.00,7650.00,,,,,,
1946847337036943365,SC气缸,气动元件 > 气缸,东特,SC400*400,个,3787.20,7890.00,,,,,,
1946853748479397897,SC气缸,气动元件 > 气缸,东特,SC400*450,个,3902.40,8130.00,,,,,,
1945764357799448583,SC气缸,气动元件 > 气缸,东特,SC400*50,个,2985.60,6220.00,,,,,,
1947110086295982092,SC气缸,气动元件 > 气缸,东特,SC400*500,个,4017.60,8370.00,,,,,,
1947111084104126485,SC气缸,气动元件 > 气缸,东特,SC400*550,个,4132.80,8610.00,,,,,,
1947112134030692387,SC气缸,气动元件 > 气缸,东特,SC400*600,个,4248.00,8850.00,,,,,,
1947113560668672027,SC气缸,气动元件 > 气缸,东特,SC400*650,个,4363.20,9090.00,,,,,,
1947114798181290013,SC气缸,气动元件 > 气缸,东特,SC400*700,个,4478.40,9330.00,,,,,,
1946032091758170116,SC气缸,气动元件 > 气缸,东特,SC400*75,个,3038.40,6330.00,,,,,,
1947125828689104908,SC气缸,气动元件 > 气缸,东特,SC400*750,个,4593.60,9570.00,,,,,,
1946032091762364419,SC气缸,气动元件 > 气缸,东特,SC50*100,个,32.64,68.00,,,,,,
1946032091770753029,SC气缸,气动元件 > 气缸,东特,SC50*125,个,34.56,72.00,,,,,,
1946032091783335940,SC气缸,气动元件 > 气缸,东特,SC50*150,个,36.00,75.00,,,,,,
1946032091791724550,SC气缸,气动元件 > 气缸,东特,SC50*175,个,37.92,79.00,,,,,,
1946032091800113159,SC气缸,气动元件 > 气缸,东特,SC50*200,个,40.32,84.00,,,,,,
1945743292163461121,SC气缸,气动元件 > 气缸,东特,SC50*25,个,27.84,58.00,,,,,,
1946032091808501767,SC气缸,气动元件 > 气缸,东特,SC50*250,个,43.20,90.00,,,,,,
1946032091816890374,SC气缸,气动元件 > 气缸,东特,SC50*300,个,46.56,97.00,,,,,,
1946032091825278981,SC气缸,气动元件 > 气缸,东特,SC50*350,个,49.92,104.00,,,,,,
1946839839034871810,SC气缸,气动元件 > 气缸,东特,SC50*400,个,53.28,111.00,,,,,,
1946851489314017282,SC气缸,气动元件 > 气缸,东特,SC50*450,个,57.12,119.00,,,,,,
1945743292167655429,SC气缸,气动元件 > 气缸,东特,SC50*50,个,29.28,61.00,,,,,,
1947109776857010178,SC气缸,气动元件 > 气缸,东特,SC50*500,个,60.48,126.00,,,,,,
1947110742142521359,SC气缸,气动元件 > 气缸,东特,SC50*550,个,63.84,133.00,,,,,,
1947111607574237201,SC气缸,气动元件 > 气缸,东特,SC50*600,个,67.68,141.00,,,,,,
1947113172783632395,SC气缸,气动元件 > 气缸,东特,SC50*650,个,71.04,148.00,,,,,,
1947114482358587411,SC气缸,气动元件 > 气缸,东特,SC50*700,个,74.88,156.00,,,,,,
1945764357799448586,SC气缸,气动元件 > 气缸,东特,SC50*75,个,31.20,65.00,,,,,,
1947125828689104899,SC气缸,气动元件 > 气缸,东特,SC50*750,个,78.24,163.00,,,,,,
1946032091762364420,SC气缸,气动元件 > 气缸,东特,SC63*100,个,40.80,85.00,,,,,,
1946032091774947330,SC气缸,气动元件 > 气缸,东特,SC63*125,个,42.72,89.00,,,,,,
1946032091783335941,SC气缸,气动元件 > 气缸,东特,SC63*150,个,44.64,93.00,,,,,,
1946032091795918849,SC气缸,气动元件 > 气缸,东特,SC63*175,个,47.04,98.00,,,,,,
1946032091804307458,SC气缸,气动元件 > 气缸,东特,SC63*200,个,48.96,102.00,,,,,,
1945743292163461122,SC气缸,气动元件 > 气缸,东特,SC63*25,个,34.08,71.00,,,,,,
1946032091812696065,SC气缸,气动元件 > 气缸,东特,SC63*250,个,52.80,110.00,,,,,,
1946032091821084673,SC气缸,气动元件 > 气缸,东特,SC63*300,个,57.60,120.00,,,,,,
1946032091825278982,SC气缸,气动元件 > 气缸,东特,SC63*350,个,62.40,130.00,,,,,,
1946839839034871811,SC气缸,气动元件 > 气缸,东特,SC63*400,个,66.24,138.00,,,,,,
1946852640373641217,SC气缸,气动元件 > 气缸,东特,SC63*450,个,70.56,147.00,,,,,,
1945743292167655430,SC气缸,气动元件 > 气缸,东特,SC63*50,个,36.48,76.00,,,,,,
1947109776857010179,SC气缸,气动元件 > 气缸,东特,SC63*500,个,74.40,155.00,,,,,,
1947110742142521360,SC气缸,气动元件 > 气缸,东特,SC63*550,个,78.24,163.00,,,,,,
1947111607574237202,SC气缸,气动元件 > 气缸,东特,SC63*600,个,83.04,173.00,,,,,,
1947113172783632396,SC气缸,气动元件 > 气缸,东特,SC63*650,个,88.80,185.00,,,,,,
1947114482358587412,SC气缸,气动元件 > 气缸,东特,SC63*700,个,93.60,195.00,,,,,,
1945764357799448587,SC气缸,气动元件 > 气缸,东特,SC63*75,个,38.40,80.00,,,,,,
1947125828689104900,SC气缸,气动元件 > 气缸,东特,SC63*750,个,98.40,205.00,,,,,,
1946032091762364421,SC气缸,气动元件 > 气缸,东特,SC80*100,个,60.00,125.00,,,,,,
1946032091774947331,SC气缸,气动元件 > 气缸,东特,SC80*125,个,63.36,132.00,,,,,,
1946032091783335942,SC气缸,气动元件 > 气缸,东特,SC80*150,个,66.24,138.00,,,,,,
1946032091795918850,SC气缸,气动元件 > 气缸,东特,SC80*175,个,69.60,145.00,,,,,,
1946032091804307459,SC气缸,气动元件 > 气缸,东特,SC80*200,个,72.00,150.00,,,,,,
1945743292163461123,SC气缸,气动元件 > 气缸,东特,SC80*25,个,50.88,106.00,,,,,,
1946032091812696066,SC气缸,气动元件 > 气缸,东特,SC80*250,个,77.76,162.00,,,,,,
1946032091821084674,SC气缸,气动元件 > 气缸,东特,SC80*300,个,84.00,175.00,,,,,,
1946107206084694018,SC气缸,气动元件 > 气缸,东特,SC80*350,个,90.24,188.00,,,,,,
1946844532834340866,SC气缸,气动元件 > 气缸,东特,SC80*400,个,96.00,200.00,,,,,,
1946852640373641218,SC气缸,气动元件 > 气缸,东特,SC80*450,个,101.76,212.00,,,,,,
1945764357795254274,SC气缸,气动元件 > 气缸,东特,SC80*50,个,54.24,113.00,,,,,,
1947109776857010180,SC气缸,气动元件 > 气缸,东特,SC80*500,个,108.00,225.00,,,,,,
1947110742142521361,SC气缸,气动元件 > 气缸,东特,SC80*550,个,114.24,238.00,,,,,,
1947111607574237203,SC气缸,气动元件 > 气缸,东特,SC80*600,个,120.00,250.00,,,,,,
1947113172783632397,SC气缸,气动元件 > 气缸,东特,SC80*650,个,128.64,268.00,,,,,,
1947114482358587413,SC气缸,气动元件 > 气缸,东特,SC80*700,个,134.40,280.00,,,,,,
1946032091749781506,SC气缸,气动元件 > 气缸,东特,SC80*75,个,56.64,118.00,,,,,,
1947125828689104901,SC气缸,气动元件 > 气缸,东特,SC80*750,个,140.16,292.00,,,,,,
1962421232372625409,SC气缸,气动元件 > 气缸,亚德客(AirTac),SC100*150-S,个,92.56,182.00,,,,,,
1962412263465889794,SC气缸,气动元件 > 气缸,亚德客(AirTac),SC63*100,个,40.80,85.00,,,,,,
1962411700594487298,SC气缸,气动元件 > 气缸,亚邦（YABANG）,SC63*45,个,36.48,76.00,,,,,,
1962421158464794625,SC气缸,气动元件 > 气缸,卓良(zholo),SC100*125,个,79.20,165.00,,,,,,
1962412150559420417,SC气缸,气动元件 > 气缸,威特,SC63*75,个,38.40,80.00,,,,,,
1962411154785513473,SC气缸,气动元件 > 气缸,宝诚（CNB&C）,SC40*250-S,个,46.48,86.00,,,,,,
1962412344483065858,SC气缸,气动元件 > 气缸,宝诚（CNB&C）,SC63*150,个,44.64,93.00,,,,,,
1962421008463900675,SC气缸,气动元件 > 气缸,盛达(SDPC),SC100*125,个,79.20,165.00,,,,,,
1962421008463900676,SC气缸,气动元件 > 气缸,盛达(SDPC),SC100*150,个,82.56,172.00,,,,,,
1962421008463900674,SC气缸,气动元件 > 气缸,盛达(SDPC),SC100*150-S,个,92.56,182.00,,,,,,
1962421008463900677,SC气缸,气动元件 > 气缸,盛达(SDPC),SC100*175,个,85.44,178.00,,,,,,
1962421008459706369,SC气缸,气动元件 > 气缸,盛达(SDPC),SC100*25,个,65.28,136.00,,,,,,
1962421008463900673,SC气缸,气动元件 > 气缸,盛达(SDPC),SC100*50,个,69.12,144.00,,,,,,
1962429209662009345,SC气缸,气动元件 > 气缸,盛达(SDPC),SC125*500,个,211.20,440.00,,,,,,
1962408389212450818,SC气缸,气动元件 > 气缸,盛达(SDPC),SC32*100,个,24.00,50.00,,,,,,
1962408389212450819,SC气缸,气动元件 > 气缸,盛达(SDPC),SC32*125,个,24.96,52.00,,,,,,
1962408643559239681,SC气缸,气动元件 > 气缸,盛达(SDPC),SC32*175,个,26.88,56.00,,,,,,
1962408643559239682,SC气缸,气动元件 > 气缸,盛达(SDPC),SC32*300,个,32.64,68.00,,,,,,
1962408389212450817,SC气缸,气动元件 > 气缸,盛达(SDPC),SC32*75,个,22.56,47.00,,,,,,
1962410505905713155,SC气缸,气动元件 > 气缸,盛达(SDPC),SC40*100-S,个,37.84,68.00,,,,,,
1962410505905713156,SC气缸,气动元件 > 气缸,盛达(SDPC),SC40*200,个,33.60,70.00,,,,,,
1962410505905713154,SC气缸,气动元件 > 气缸,盛达(SDPC),SC40*25,个,23.52,49.00,,,,,,
1962410505905713158,SC气缸,气动元件 > 气缸,盛达(SDPC),SC50*100,个,32.64,68.00,,,,,,
1962410505905713157,SC气缸,气动元件 > 气缸,盛达(SDPC),SC50*25-S,个,53.20,100.00,,,,,,
1962410505905713159,SC气缸,气动元件 > 气缸,盛达(SDPC),SC50*400,个,53.28,111.00,,,,,,
1962412042174410754,SC气缸,气动元件 > 气缸,盛达(SDPC),SC63*100,个,40.80,85.00,,,,,,
1962412042174410755,SC气缸,气动元件 > 气缸,盛达(SDPC),SC63*150,个,44.64,93.00,,,,,,
